date_time,departure_city,departure_iata_code,arrival_city,destination_iata_code,departure_date_time,arrival_date_time,flight_duration,carrier_name,agent_name,flight_number,price,prev_price_1,prev_price_2,prev_price_3
2020-02-03 05:26:15.387024,Kiev,IEV,Vienna,VIE,2020-03-14 13:10:00.000000,2020-03-14 14:10:00.000000,120,Wizz Air,Wizz Air,6127,975.05,0,0,0
2020-02-03 18:15:23.872834,Sofia,SOF,Budapest,BUD,2020-03-05 13:00:00.000000,2020-03-05 13:25:00.000000,85,Wizz Air,Wizz Air,2472,409.49,0,0,0
2020-02-03 11:01:54.768565,Berlin,SXF,Geneva,GVA,2020-03-14 17:00:00.000000,2020-03-14 18:45:00.000000,105,easyJet,easyJet,1596,623.1,0,0,0
2020-02-03 11:01:54.768565,Berlin,SXF,Geneva,GVA,2020-03-14 06:10:00.000000,2020-03-14 08:00:00.000000,110,easyJet,easyJet,1592,623.1,0,0,0
2020-02-03 11:01:54.768565,Berlin,TXL,Zurich,ZRH,2020-03-05 14:10:00.000000,2020-03-05 15:40:00.000000,90,easyJet,easyJet,5867,623.1,0,0,0
2020-02-03 11:01:54.768565,Berlin,TXL,Zurich,ZRH,2020-03-05 08:25:00.000000,2020-03-05 09:55:00.000000,90,easyJet,easyJet,5863,623.1,0,0,0
2020-02-03 11:01:54.768565,Berlin,TXL,Zurich,ZRH,2020-03-05 07:00:00.000000,2020-03-05 08:30:00.000000,90,easyJet,easyJet,5861,595.23,0,0,0
2020-02-03 11:01:54.768565,Berlin,TXL,Zurich,ZRH,2020-03-02 08:25:00.000000,2020-03-02 09:55:00.000000,90,easyJet,easyJet,5863,846.03,0,0,0
2020-02-03 11:01:54.768565,Berlin,TXL,Zurich,ZRH,2020-03-02 07:00:00.000000,2020-03-02 08:30:00.000000,90,easyJet,easyJet,5861,692.76,0,0,0
2020-02-03 11:01:54.768565,Berlin,TXL,Zurich,ZRH,2020-02-28 08:25:00.000000,2020-02-28 09:55:00.000000,90,easyJet,easyJet,5863,1013.22,0,0,0
2020-02-03 11:01:54.768565,Berlin,TXL,Zurich,ZRH,2020-02-28 07:00:00.000000,2020-02-28 08:30:00.000000,90,easyJet,easyJet,5861,650.96,0,0,0
2020-02-03 11:01:54.768565,Berlin,TXL,Zurich,ZRH,2020-03-08 08:25:00.000000,2020-03-08 09:55:00.000000,90,easyJet,easyJet,5863,1486.95,0,0,0
2020-02-03 17:37:52.355587,Prague,PRG,Geneva,GVA,2020-03-11 19:55:00.000000,2020-03-11 21:30:00.000000,95,easyJet,easyJet,1322,619.82,0,0,0
2020-02-03 11:55:01.590384,Rome,CIA,Prague,PRG,2020-03-14 09:20:00.000000,2020-03-14 11:10:00.000000,110,Ryanair,Ryanair,8331,943.0,0,0,0
2020-02-03 07:58:05.581874,Istanbul,IST,Amsterdam,AMS,2020-03-14 17:55:00.000000,2020-03-14 19:35:00.000000,220,KLM,KLM,1614,2471.24,0,0,0
2020-02-03 15:15:42.050692,Vienna,VIE,Amsterdam,AMS,2020-03-08 09:35:00.000000,2020-03-08 11:35:00.000000,120,easyJet,easyJet,7938,863.58,0,0,0
2020-02-03 07:58:05.581874,Istanbul,IST,Amsterdam,BEG,2020-03-11 16:40:00.000000,2020-03-11 16:20:00.000000,100,Air Serbia,Air Serbia,803,2777.72,0,0,0
2020-02-03 05:00:07.296298,Kiev,KBP,Lviv,LWO,2020-03-02 20:25:00.000000,2020-03-02 21:30:00.000000,65,Ukraine International,Ukraine International,33,1228.0,0,0,0
2020-02-03 05:00:07.296298,Kiev,KBP,Lviv,LWO,2020-03-02 14:35:00.000000,2020-03-02 15:45:00.000000,70,Ukraine International,Ukraine International,35,1228.0,0,0,0
2020-02-03 07:10:54.884987,Lviv,LWO,kopenhagen,CPH,2020-03-08 16:50:00.000000,2020-03-08 17:50:00.000000,120,Wizz Air,Wizz Air,6843,639.0,0,0,0
2020-02-03 11:07:11.189470,Madrid,MAD,Bucharest,OTP,2020-03-05 22:10:00.000000,2020-03-06 02:55:00.000000,225,Wizz Air,Wizz Air,3172,1742.68,0,0,0
2020-02-03 21:05:26.146792,Geneva,GVA,Budapest,BUD,2020-03-14 13:50:00.000000,2020-03-14 15:35:00.000000,105,easyJet,easyJet,1333,2271.69,0,0,0
2020-02-03 21:05:26.146792,Geneva,GVA,Budapest,BUD,2020-03-08 14:20:00.000000,2020-03-08 16:05:00.000000,105,easyJet,easyJet,1333,1034.32,0,0,0
2020-02-03 11:12:24.447580,Madrid,MAD,Hamburg,LIS,2020-03-08 18:50:00.000000,2020-03-08 19:05:00.000000,75,TAP Air Portugal,TAP Air Portugal,1021,2597.15,0,0,0
2020-02-03 11:12:24.447580,Madrid,MAD,Hamburg,LIS,2020-03-08 21:10:00.000000,2020-03-08 21:25:00.000000,75,TAP Air Portugal,TAP Air Portugal,1019,2597.15,0,0,0
2020-02-03 15:15:42.050692,Vienna,VIE,Amsterdam,AMS,2020-03-05 09:35:00.000000,2020-03-05 11:35:00.000000,120,easyJet,easyJet,7938,710.32,0,0,0
2020-02-03 15:15:42.050692,Vienna,VIE,Amsterdam,AMS,2020-03-05 20:45:00.000000,2020-03-05 22:40:00.000000,115,easyJet,easyJet,7946,1002.91,0,0,0
2020-02-03 15:15:42.050692,Vienna,VIE,Amsterdam,AMS,2020-03-14 09:35:00.000000,2020-03-14 11:35:00.000000,120,easyJet,easyJet,7946,1476.64,0,0,0
2020-02-03 11:55:01.590384,Rome,CIA,Prague,PRG,2020-03-11 09:20:00.000000,2020-03-11 11:10:00.000000,110,Ryanair,Ryanair,8331,614.45,0,0,0
2020-02-03 11:49:37.888469,Rome,FCO,Vienna,VIE,2020-03-14 10:00:00.000000,2020-03-14 11:45:00.000000,105,Laudamotion,Ryanair,309,809.24,0,0,0
2020-02-03 19:18:24.371738,Venice,VCE,kopenhagen,CPH,2020-03-14 07:40:00.000000,2020-03-14 09:45:00.000000,125,easyJet,easyJet,3321,883.76,0,0,0
2020-02-03 10:51:22.785049,Berlin,SXF,Amsterdam,AMS,2020-03-14 07:35:00.000000,2020-03-14 09:15:00.000000,100,easyJet,easyJet,4561,1110.76,0,0,0
2020-02-03 10:51:22.785049,Berlin,SXF,Amsterdam,AMS,2020-03-11 07:00:00.000000,2020-03-11 08:40:00.000000,100,easyJet,easyJet,4561,790.29,0,0,0
2020-02-03 10:46:09.750020,Berlin,SXF,Brussels,BRU,2020-03-14 06:20:00.000000,2020-03-14 07:50:00.000000,90,Ryanair,Ryanair,162,278.39,0,0,0
2020-02-03 10:51:22.785049,Berlin,SXF,Amsterdam,AMS,2020-03-02 18:00:00.000000,2020-03-02 19:35:00.000000,95,easyJet,easyJet,4567,1528.74,0,0,0
2020-02-03 16:13:33.764254,Barcelona,BCN,athens,ATH,2020-03-14 07:15:00.000000,2020-03-14 11:10:00.000000,175,Vueling Airlines,Vueling Airlines,8100,1381.03,0,0,0
2020-02-03 10:51:22.785049,Berlin,SXF,Amsterdam,AMS,2020-03-11 14:45:00.000000,2020-03-11 16:15:00.000000,90,easyJet,easyJet,4565,846.03,0,0,0
2020-02-03 18:20:37.319330,Brussels,CRL,Venice,TSF,2020-03-11 06:40:00.000000,2020-03-11 08:15:00.000000,95,Ryanair,Ryanair,6033,386.49,0,0,0
2020-02-03 18:20:37.319330,Brussels,CRL,Venice,TSF,2020-03-11 17:00:00.000000,2020-03-11 18:35:00.000000,95,Ryanair,Ryanair,6055,275.99,0,0,0
2020-02-03 18:20:37.319330,Brussels,CRL,Venice,TSF,2020-03-08 15:05:00.000000,2020-03-08 16:40:00.000000,95,Ryanair,Ryanair,6055,846.46,0,0,0
2020-02-03 18:20:37.319330,Brussels,CRL,Venice,TSF,2020-03-08 06:40:00.000000,2020-03-08 08:15:00.000000,95,Ryanair,Ryanair,6033,275.99,0,0,0
2020-02-03 19:55:33.528660,Amsterdam,AMS,athens,ATH,2020-03-14 16:45:00.000000,2020-03-14 21:05:00.000000,200,transavia,transavia,6865,2182.46,0,0,0
2020-02-03 19:55:33.528660,Amsterdam,AMS,athens,ATH,2020-03-11 06:45:00.000000,2020-03-11 11:05:00.000000,200,transavia,transavia,6867,2182.46,0,0,0
2020-02-03 19:55:33.528660,Amsterdam,AMS,athens,ATH,2020-03-08 16:05:00.000000,2020-03-08 20:25:00.000000,200,transavia,transavia,6867,2016.7,0,0,0
2020-02-03 10:46:09.750020,Berlin,TXL,Brussels,BRU,2020-03-14 07:35:00.000000,2020-03-14 09:05:00.000000,90,easyJet,easyJet,5011,623.09,0,0,0
2020-02-03 15:15:42.050692,Vienna,VIE,Amsterdam,AMS,2020-03-11 14:25:00.000000,2020-03-11 16:30:00.000000,125,easyJet,easyJet,7946,612.79,0,0,0
2020-02-03 20:44:16.139427,kopenhagen,CPH,Edinburgh,EDI,2020-03-11 22:05:00.000000,2020-03-11 23:00:00.000000,115,Ryanair,Ryanair,2675,384.56,0,0,0
2020-02-03 10:46:09.750020,Berlin,TXL,Brussels,BRU,2020-03-11 10:30:00.000000,2020-03-11 12:00:00.000000,90,easyJet,easyJet,5011,623.1,0,0,0
2020-02-03 10:46:09.750020,Berlin,SXF,Brussels,BRU,2020-03-11 19:35:00.000000,2020-03-11 21:05:00.000000,90,Ryanair,Ryanair,166,278.39,0,0,0
2020-02-03 10:46:09.750020,Berlin,SXF,Brussels,BRU,2020-03-08 07:00:00.000000,2020-03-08 08:30:00.000000,90,Ryanair,Ryanair,164,586.31,0,0,0
2020-02-03 10:46:09.750020,Berlin,TXL,Brussels,BRU,2020-03-02 10:30:00.000000,2020-03-02 12:00:00.000000,90,easyJet,easyJet,5011,692.76,0,0,0
2020-02-03 10:46:09.750020,Berlin,TXL,Brussels,BRU,2020-02-28 10:30:00.000000,2020-02-28 12:00:00.000000,90,easyJet,easyJet,5011,1612.35,0,0,0
2020-02-03 10:35:30.542265,Berlin,TXL,Vienna,VIE,2020-03-14 13:00:00.000000,2020-03-14 14:20:00.000000,80,easyJet,easyJet,5845,818.16,0,0,0
2020-02-03 10:35:30.542265,Berlin,TXL,Vienna,VIE,2020-03-14 06:20:00.000000,2020-03-14 07:45:00.000000,85,easyJet,easyJet,5841,623.1,0,0,0
2020-02-03 10:35:30.542265,Berlin,TXL,Vienna,VIE,2020-03-11 06:20:00.000000,2020-03-11 07:45:00.000000,85,easyJet,easyJet,5841,654.09,0,0,0
2020-02-03 10:35:30.542265,Berlin,TXL,Vienna,VIE,2020-03-11 17:10:00.000000,2020-03-11 18:30:00.000000,80,easyJet,easyJet,5847,654.09,0,0,0
2020-02-03 10:35:30.542265,Berlin,TXL,Vienna,VIE,2020-03-02 06:20:00.000000,2020-03-02 07:45:00.000000,85,easyJet,easyJet,5841,650.96,0,0,0
2020-02-03 10:35:30.542265,Berlin,TXL,Vienna,VIE,2020-03-02 17:10:00.000000,2020-03-02 18:30:00.000000,80,easyJet,easyJet,5847,650.96,0,0,0
2020-02-03 10:51:22.785049,Berlin,SXF,Amsterdam,AMS,2020-03-14 10:30:00.000000,2020-03-14 12:00:00.000000,90,easyJet,easyJet,4563,1612.35,0,0,0
2020-02-03 10:35:30.542265,Berlin,TXL,Vienna,VIE,2020-02-28 06:20:00.000000,2020-02-28 07:45:00.000000,85,easyJet,easyJet,5841,943.56,0,0,0
2020-02-03 10:46:09.750020,Berlin,TXL,Brussels,BRU,2020-03-05 10:30:00.000000,2020-03-05 12:00:00.000000,90,easyJet,easyJet,5011,650.96,0,0,0
2020-02-03 15:47:16.214712,Warsaw,WAW,Amsterdam,CPH,2020-03-14 06:00:00.000000,2020-03-14 07:25:00.000000,85,SAS,OneTwoTrip,2762,2229.76,0,0,0
2020-02-03 10:35:30.542265,Berlin,TXL,Vienna,VIE,2020-03-02 19:05:00.000000,2020-03-02 20:35:00.000000,90,easyJet,easyJet,5849,650.96,0,0,0
2020-02-03 16:18:54.130229,Barcelona,BCN,Stockholm,NYO,2020-03-05 19:50:00.000000,2020-03-05 23:30:00.000000,220,Ryanair,Ryanair,1936,753.2,0,0,0
2020-02-03 18:46:59.116566,Belgrade,BEG,Amsterdam,AMS,2020-03-05 11:45:00.000000,2020-03-05 14:20:00.000000,155,transavia,transavia,5592,1353.68,0,0,0
2020-02-03 15:31:37.225078,Warsaw,WAW,Barcelona,KBP,2020-03-08 16:05:00.000000,2020-03-08 18:35:00.000000,90,Ukraine International,Ukraine International,802,2621.39,0,0,0
2020-02-03 15:31:37.225078,Warsaw,WAW,Barcelona,BCN,2020-03-08 15:45:00.000000,2020-03-08 18:45:00.000000,180,Wizz Air,Wizz Air,1475,1114.38,0,0,0
2020-02-03 15:31:37.225078,Warsaw,WAW,Barcelona,BCN,2020-03-05 14:20:00.000000,2020-03-05 17:15:00.000000,175,Wizz Air,Wizz Air,1475,1680.15,0,0,0
2020-02-03 15:31:37.225078,Warsaw,WAW,Barcelona,BCN,2020-03-02 15:45:00.000000,2020-03-02 18:45:00.000000,180,Wizz Air,Wizz Air,1475,1355.79,0,0,0
2020-02-03 15:31:37.225078,Warsaw,WAW,Barcelona,BCN,2020-02-28 16:10:00.000000,2020-02-28 19:10:00.000000,180,Wizz Air,Wizz Air,1475,1096.31,0,0,0
2020-02-03 19:07:53.429422,Venice,VCE,Amsterdam,AMS,2020-03-14 07:00:00.000000,2020-03-14 09:00:00.000000,120,easyJet,easyJet,3331,1892.11,0,0,0
2020-02-03 14:38:48.243530,Hamburg,HAM,Venice,VCE,2020-03-11 16:30:00.000000,2020-03-11 18:15:00.000000,105,easyJet,easyJet,3409,567.36,0,0,0
2020-02-03 14:38:48.243530,Hamburg,HAM,Venice,VCE,2020-03-08 19:00:00.000000,2020-03-08 20:45:00.000000,105,easyJet,easyJet,3409,1291.88,0,0,0
2020-02-03 19:07:53.429422,Venice,VCE,Amsterdam,AMS,2020-03-11 13:15:00.000000,2020-03-11 15:15:00.000000,120,easyJet,easyJet,3331,980.45,0,0,0
2020-02-03 19:07:53.429422,Venice,VCE,Amsterdam,AMS,2020-03-08 19:05:00.000000,2020-03-08 21:10:00.000000,125,easyJet,easyJet,3331,2085.48,0,0,0
2020-02-03 15:52:33.653974,Warsaw,WAW,oslo,TRF,2020-03-05 18:20:00.000000,2020-03-05 20:15:00.000000,115,Wizz Air,Wizz Air,1515,250.81,0,0,0
2020-02-03 07:42:24.325493,Istanbul,IST,Vienna,KBP,2020-03-14 06:55:00.000000,2020-03-14 08:00:00.000000,125,Ukraine International,Ukraine International,716,2433.01,0,0,0
2020-02-03 12:58:17.541189,Bucharest,OTP,Vienna,VIE,2020-03-14 16:40:00.000000,2020-03-14 17:20:00.000000,100,Laudamotion,Ryanair,347,1281.57,0,0,0
2020-02-03 13:03:32.687744,Bucharest,OTP,Milan,MXP,2020-03-14 14:40:00.000000,2020-03-14 16:05:00.000000,145,Ryanair,Ryanair,8735,608.61,0,0,0
2020-02-03 10:56:38.285158,Berlin,SXF,kopenhagen,CPH,2020-03-11 07:10:00.000000,2020-03-11 08:20:00.000000,70,easyJet,easyJet,4549,522.6,0,0,0
2020-02-03 10:56:38.285158,Berlin,SXF,kopenhagen,CPH,2020-03-11 19:50:00.000000,2020-03-11 20:55:00.000000,65,easyJet,easyJet,4559,522.6,0,0,0
2020-02-03 10:56:38.285158,Berlin,SXF,kopenhagen,CPH,2020-03-05 07:10:00.000000,2020-03-05 08:20:00.000000,70,easyJet,easyJet,4549,497.7,0,0,0
2020-02-03 10:56:38.285158,Berlin,SXF,kopenhagen,CPH,2020-03-02 19:50:00.000000,2020-03-02 20:55:00.000000,65,easyJet,easyJet,4559,525.56,0,0,0
2020-02-03 10:56:38.285158,Berlin,SXF,kopenhagen,CPH,2020-03-02 07:10:00.000000,2020-03-02 08:20:00.000000,70,easyJet,easyJet,4549,497.7,0,0,0
2020-02-03 11:23:02.929692,Madrid,MAD,Brussels,BRU,2020-03-14 10:05:00.000000,2020-03-14 12:30:00.000000,145,Ryanair,Ryanair,2944,943.0,0,0,0
2020-02-03 11:23:02.929692,Madrid,MAD,Brussels,CRL,2020-03-14 06:35:00.000000,2020-03-14 09:00:00.000000,145,Ryanair,Ryanair,5462,417.71,0,0,0
2020-02-03 11:23:02.929692,Madrid,MAD,Brussels,CRL,2020-03-08 06:35:00.000000,2020-03-08 09:00:00.000000,145,Ryanair,Ryanair,5462,630.9,0,0,0
2020-02-03 17:53:38.231518,Sofia,SOF,Amsterdam,AMS,2020-03-11 21:30:00.000000,2020-03-11 23:25:00.000000,175,transavia,transavia,5740,1022.17,0,0,0
2020-02-03 17:53:38.231518,Sofia,SOF,athens,ATH,2020-03-14 06:45:00.000000,2020-03-14 08:10:00.000000,85,Ryanair,Ryanair,6300,603.36,0,0,0
2020-02-03 17:53:38.231518,Sofia,SOF,athens,ATH,2020-03-08 20:45:00.000000,2020-03-08 22:10:00.000000,85,Ryanair,Ryanair,6300,1266.38,0,0,0
2020-02-03 17:53:38.231518,Sofia,SOF,athens,ATH,2020-03-05 06:45:00.000000,2020-03-05 08:10:00.000000,85,Ryanair,Ryanair,6300,275.99,0,0,0
2020-02-03 06:13:21.680974,Lviv,LWO,Berlin,SXF,2020-03-08 10:55:00.000000,2020-03-08 11:35:00.000000,100,Wizz Air,Wizz Air,6769,1139.0,0,0,0
2020-02-03 13:03:32.687744,Bucharest,OTP,Milan,BGY,2020-03-11 06:05:00.000000,2020-03-11 07:30:00.000000,145,Wizz Air,Wizz Air,3131,402.16,0,0,0
2020-02-03 12:58:17.541189,Bucharest,OTP,Vienna,VIE,2020-03-08 16:50:00.000000,2020-03-08 17:30:00.000000,100,Laudamotion,Ryanair,347,863.58,0,0,0
2020-02-03 12:42:27.695243,Paris,CDG,Lisbon,LIS,2020-03-14 21:10:00.000000,2020-03-14 22:45:00.000000,155,easyJet,easyJet,3763,1070.07,0,0,0
2020-02-03 12:47:44.849707,Paris,ORY,Geneva,GVA,2020-03-05 10:30:00.000000,2020-03-05 11:35:00.000000,65,easyJet,easyJet,1390,1432.33,0,0,0
2020-02-03 17:06:19.735330,Milan,MXP,Amsterdam,AMS,2020-03-08 06:55:00.000000,2020-03-08 09:00:00.000000,125,easyJet,easyJet,2723,1008.08,0,0,0
2020-02-03 16:39:56.764910,Munich,MUC,Florence,FLR,2020-03-11 12:45:00.000000,2020-03-11 14:05:00.000000,80,Vueling Airlines,Vueling Airlines,6821,1104.77,0,0,0
2020-02-03 20:28:26.316413,Lisbon,LIS,Stockholm,ARN,2020-03-08 11:55:00.000000,2020-03-08 17:15:00.000000,260,Norwegian,Norwegian,4278,3530.89,0,0,0
2020-02-03 13:19:14.420363,Bucharest,OTP,Edinburgh,EDI,2020-03-14 18:35:00.000000,2020-03-14 20:40:00.000000,245,Wizz Air,Wizz Air,3013,518.73,0,0,0
2020-02-03 06:13:21.680974,Lviv,LWO,Berlin,SXF,2020-03-11 10:55:00.000000,2020-03-11 11:35:00.000000,100,Wizz Air,Wizz Air,6769,849.0,0,0,0
2020-02-03 18:36:23.401997,Brussels,BRU,Geneva,GVA,2020-03-14 07:55:00.000000,2020-03-14 09:15:00.000000,80,easyJet,easyJet,1534,1491.53,0,0,0
2020-02-03 15:10:29.645843,Vienna,VIE,Florence,FLR,2020-03-08 22:05:00.000000,2020-03-08 23:35:00.000000,90,Vueling Airlines,Vueling Airlines,6817,1588.11,0,0,0
2020-02-03 17:06:19.735330,Milan,MXP,Amsterdam,AMS,2020-03-14 16:15:00.000000,2020-03-14 18:10:00.000000,115,LEVEL,Vueling Airlines,8437,966.64,0,0,0
2020-02-03 17:06:19.735330,Milan,LIN,Amsterdam,AMS,2020-03-11 19:15:00.000000,2020-03-11 21:15:00.000000,120,easyJet,easyJet,7940,593.69,0,0,0
2020-02-03 18:25:51.277429,Brussels,CRL,athens,ATH,2020-03-14 14:55:00.000000,2020-03-14 19:05:00.000000,190,Ryanair,Ryanair,1197,1155.88,0,0,0
2020-02-03 18:25:51.277429,Brussels,CRL,athens,ATH,2020-03-11 06:50:00.000000,2020-03-11 11:00:00.000000,190,Ryanair,Ryanair,1197,524.61,0,0,0
2020-02-03 18:25:51.277429,Brussels,CRL,athens,ATH,2020-03-05 06:50:00.000000,2020-03-05 11:00:00.000000,190,Ryanair,Ryanair,1197,754.19,0,0,0
2020-02-03 18:25:51.277429,Brussels,CRL,athens,ATH,2020-03-02 06:20:00.000000,2020-03-02 10:30:00.000000,190,Ryanair,Ryanair,1197,802.26,0,0,0
2020-02-03 17:06:19.735330,Milan,MXP,Amsterdam,AMS,2020-03-08 16:15:00.000000,2020-03-08 18:10:00.000000,115,LEVEL,Vueling Airlines,8437,1104.77,0,0,0
2020-02-03 17:06:19.735330,Milan,MXP,Amsterdam,AMS,2020-03-11 20:40:00.000000,2020-03-11 22:35:00.000000,115,easyJet,easyJet,2731,538.43,0,0,0
2020-02-03 17:32:37.771102,Prague,PRG,kopenhagen,CPH,2020-03-08 10:55:00.000000,2020-03-08 12:15:00.000000,80,Norwegian,Norwegian,3581,1970.01,0,0,0
2020-02-03 15:31:37.225078,Warsaw,WAW,Barcelona,BCN,2020-03-11 15:45:00.000000,2020-03-11 18:45:00.000000,180,Wizz Air,Wizz Air,1475,1096.31,0,0,0
2020-02-03 12:37:08.588862,Paris,BVA,Venice,TSF,2020-03-14 09:00:00.000000,2020-03-14 10:40:00.000000,100,Ryanair,Ryanair,4984,653.19,0,0,0
2020-02-03 12:37:08.588862,Paris,BVA,Venice,TSF,2020-03-08 09:00:00.000000,2020-03-08 10:40:00.000000,100,Ryanair,Ryanair,4984,809.24,0,0,0
2020-02-03 12:37:08.588862,Paris,ORY,Venice,VCE,2020-03-05 07:20:00.000000,2020-03-05 08:55:00.000000,95,easyJet,easyJet,4291,749.61,0,0,0
2020-02-03 12:37:08.588862,Paris,BVA,Venice,TSF,2020-03-05 09:00:00.000000,2020-03-05 10:40:00.000000,100,Ryanair,Ryanair,4984,509.96,0,0,0
2020-02-03 12:37:08.588862,Paris,BVA,Venice,TSF,2020-03-02 09:00:00.000000,2020-03-02 10:40:00.000000,100,Ryanair,Ryanair,4984,653.19,0,0,0
2020-02-03 12:37:08.588862,Paris,BVA,Venice,TSF,2020-03-11 09:00:00.000000,2020-03-11 10:40:00.000000,100,Ryanair,Ryanair,4984,278.39,0,0,0
2020-02-03 12:37:08.588862,Paris,BVA,Belgrade,BEG,2020-03-08 21:00:00.000000,2020-03-08 23:20:00.000000,140,Wizz Air,Wizz Air,4046,1374.63,0,0,0
2020-02-03 12:47:44.849707,Paris,ORY,Geneva,GVA,2020-03-08 20:50:00.000000,2020-03-08 21:55:00.000000,65,easyJet,easyJet,1396,1585.6,0,0,0
2020-02-03 17:32:37.771102,Prague,PRG,kopenhagen,CPH,2020-03-02 11:10:00.000000,2020-03-02 12:35:00.000000,85,Ryanair,Ryanair,8220,832.71,0,0,0
2020-02-03 17:32:37.771102,Prague,PRG,kopenhagen,CPH,2020-03-05 11:10:00.000000,2020-03-05 12:35:00.000000,85,Ryanair,Ryanair,8220,921.64,0,0,0
2020-02-03 17:06:19.735330,Milan,MXP,Amsterdam,AMS,2020-03-05 20:40:00.000000,2020-03-05 22:35:00.000000,115,easyJet,easyJet,2731,1035.7,0,0,0
2020-02-03 12:47:44.849707,Paris,ORY,Geneva,GVA,2020-03-08 21:25:00.000000,2020-03-08 22:25:00.000000,60,easyJet,easyJet,1392,1683.13,0,0,0
2020-02-04 08:26:58.945553,Madrid,MAD,Brussels,CRL,2020-03-15 06:35:00.000000,2020-03-15 09:00:00.000000,145,Ryanair,Ryanair,5462,414.12,0,0,0
2020-02-04 08:26:58.945553,Madrid,MAD,Brussels,CRL,2020-03-12 06:35:00.000000,2020-03-12 09:00:00.000000,145,Ryanair,Ryanair,5462,414.12,0,0,0
2020-02-04 05:00:07.005817,Kiev,KBP,Lviv,LWO,2020-03-06 10:35:00.000000,2020-03-06 11:45:00.000000,70,Ukraine International,Ukraine International,35,1974.0,0,0,0
2020-02-04 08:26:58.945553,Madrid,MAD,Brussels,CRL,2020-03-06 06:35:00.000000,2020-03-06 09:00:00.000000,145,Ryanair,Ryanair,5462,912.77,0,0,0
2020-02-04 05:05:53.324961,Kiev,IEV,Berlin,SXF,2020-03-15 06:15:00.000000,2020-03-15 07:30:00.000000,135,Wizz Air,Wizz Air,6113,849.0,0,0,0
2020-02-04 08:26:58.945553,Madrid,MAD,Brussels,BRU,2020-03-06 10:05:00.000000,2020-03-06 12:30:00.000000,145,Ryanair,Ryanair,2944,934.87,0,0,0
2020-02-04 09:37:56.915763,Bucharest,OTP,athens,ATH,2020-03-15 16:45:00.000000,2020-03-15 18:30:00.000000,105,Ryanair,Ryanair,6025,735.96,0,0,0
2020-02-04 06:30:09.392736,Istanbul,IST,Belgrade,BEG,2020-03-06 19:50:00.000000,2020-03-06 19:30:00.000000,100,Turkish Airlines,Turkish Airlines,1083,3865.81,0,0,0
2020-02-04 11:58:27.580834,Milan,BGY,Budapest,BUD,2020-03-15 07:05:00.000000,2020-03-15 08:40:00.000000,95,Ryanair,Ryanair,8412,718.0,0,0,0
2020-02-04 13:09:00.241104,Venice,TSF,Budapest,BUD,2020-03-09 14:40:00.000000,2020-03-09 15:55:00.000000,75,Ryanair,Ryanair,8004,275.99,0,0,0
2020-02-04 13:09:00.241104,Venice,TSF,Budapest,BUD,2020-03-15 14:15:00.000000,2020-03-15 15:30:00.000000,75,Ryanair,Ryanair,5046,537.04,0,0,0
2020-02-04 06:30:09.392736,Istanbul,IST,Belgrade,BEG,2020-03-06 17:30:00.000000,2020-03-06 17:10:00.000000,100,Air Serbia,Air Serbia,803,2666.58,0,0,0
2020-02-04 12:21:42.912684,Sofia,SOF,kopenhagen,CPH,2020-03-12 15:05:00.000000,2020-03-12 16:55:00.000000,170,Wizz Air,Wizz Air,4377,809.78,0,0,0
2020-02-04 08:50:45.925873,Rome,FCO,Amsterdam,AMS,2020-03-09 19:35:00.000000,2020-03-09 22:10:00.000000,155,LEVEL,Vueling Airlines,6294,1463.9,0,0,0
2020-02-04 11:58:27.580834,Milan,BGY,Budapest,BUD,2020-03-15 14:30:00.000000,2020-03-15 16:05:00.000000,95,Ryanair,Ryanair,2107,275.99,0,0,0
2020-02-04 08:50:45.925873,Rome,FCO,Amsterdam,AMS,2020-03-06 19:35:00.000000,2020-03-06 22:10:00.000000,155,LEVEL,Vueling Airlines,6294,1463.9,0,0,0
2020-02-04 11:05:50.541527,Warsaw,WAW,Amsterdam,ATH,2020-03-12 17:40:00.000000,2020-03-12 21:10:00.000000,150,Aegean Airlines,Travel2Be,873,1869.0,0,0,0
2020-02-04 08:21:08.367934,Madrid,MAD,Vienna,VIE,2020-03-06 09:45:00.000000,2020-03-06 12:55:00.000000,190,Wizz Air,Wizz Air,2846,1381.03,0,0,0
2020-02-04 10:57:11.226072,Warsaw,WAW,Barcelona,BCN,2020-03-06 16:10:00.000000,2020-03-06 19:10:00.000000,180,Wizz Air,Wizz Air,1475,1922.83,0,0,0
2020-02-04 13:00:10.784972,Venice,VCE,Amsterdam,AMS,2020-03-06 19:05:00.000000,2020-03-06 21:10:00.000000,125,easyJet,easyJet,3331,2720.89,0,0,0
2020-02-04 10:57:11.226072,Warsaw,WAW,Barcelona,BCN,2020-03-12 14:20:00.000000,2020-03-12 17:15:00.000000,175,Wizz Air,Wizz Air,1475,1344.05,0,0,0
2020-02-04 12:13:02.932345,Sofia,SOF,Venice,TSF,2020-03-09 11:30:00.000000,2020-03-09 12:30:00.000000,120,Ryanair,Ryanair,6427,358.87,0,0,0
2020-02-04 09:23:21.179396,Bucharest,OTP,Vienna,VIE,2020-03-06 16:40:00.000000,2020-03-06 17:20:00.000000,100,Laudamotion,Ryanair,347,1270.52,0,0,0
